This file was created by CMPT_EP_CFP_OP_INV_NI_AC_RETS using the 202112 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on OP.

The portfolios are constructed at the end of June.  OP, operating profitability, is
operating profits (sales minus cost of goods sold, minus selling, general, and,
administrative expenses, minus interest expense) divided by book equity 
at the last fiscal year end of the prior calendar year.

Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

Please be aware that some of the value-weight averages of operating profitability for
deciles 1 and 10 are extreme. These are driven by extraordinary values of OP for
individual firms. We have spot checked the accounting data that produce the
extraordinary values and all the numbers we examined accurately reflect the
data in the firm’s accounting statements.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weight Returns -- Monthly
,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
197408,     72.27,    176.24,    252.28,     57.78,    139.35,    182.22,    195.16,    270.14,     38.41,     84.45,    118.68,    159.71,    220.60,    143.59,    178.69,    210.05,    214.78,    311.33
197409,     65.66,    160.20,    229.38,     52.62,    125.08,    167.98,    174.20,    247.37,     35.40,     76.26,    107.22,    142.74,    206.99,    128.71,    159.86,    187.15,    192.41,    288.38
197410,     60.32,    146.39,    197.75,     49.30,    113.25,    156.09,    153.87,    211.44,     33.32,     71.25,     95.49,    130.75,    193.01,    118.92,    140.73,    165.73,    167.50,    244.08
197411,     70.11,    171.48,    230.84,     57.96,    127.80,    182.72,    182.27,    247.11,     38.92,     84.02,    108.70,    146.61,    225.48,    139.69,    170.68,    192.77,    198.11,    283.68
197412,     69.10,    164.14,    218.01,     57.10,    123.01,    175.08,    175.33,    231.97,     38.62,     82.22,    107.23,    138.55,    215.03,    134.74,    164.52,    185.19,    184.72,    267.13
197501,     66.50,    162.36,    209.27,     55.44,    119.17,    174.26,    168.95,    223.31,     37.19,     79.95,    101.36,    136.70,    214.90,    133.08,    160.94,    176.25,    178.90,    256.36
197502,     77.66,    183.34,    238.16,     64.33,    141.26,    194.32,    191.12,    253.74,     43.11,     92.84,    119.59,    162.60,    237.35,    150.57,    179.57,    201.64,    197.52,    295.75
197503,     80.60,    188.55,    257.49,     66.36,    145.41,    199.51,    202.16,    275.13,     44.52,     95.59,    125.28,    165.22,    243.21,    155.07,    187.03,    216.00,    212.51,    321.92
197504,     83.63,    194.57,    264.41,     67.93,    152.98,    204.04,    210.20,    281.45,     45.75,     97.55,    132.82,    172.84,    244.35,    162.78,    194.67,    224.40,    218.38,    328.68
197505,     86.95,    201.46,    279.33,     70.04,    156.80,    211.54,    219.48,    299.54,     47.66,    100.02,    140.07,    173.22,    252.39,    169.59,    205.94,    231.86,    237.11,    346.29
197506,     92.65,    212.58,    293.55,     75.50,    165.82,    222.41,    228.10,    317.18,     51.54,    107.45,    146.34,    184.78,    264.45,    178.95,    217.25,    238.06,    253.12,    365.19
197507,     92.67,    223.39,    272.90,     67.75,    147.80,    228.03,    244.51,    305.73,     37.57,    119.46,    161.68,    132.86,    288.21,    175.63,    301.66,    190.46,    334.84,    285.73
197508,     86.42,    210.58,    254.77,     63.94,    137.51,    217.95,    227.21,    285.06,     35.22,    113.06,    148.60,    125.59,    278.59,    165.35,    278.42,    178.63,    310.81,    267.39
197509,     83.08,    203.99,    249.38,     60.87,    134.49,    209.56,    220.38,    279.92,     33.17,    108.11,    144.36,    123.87,    267.21,    159.55,    270.52,    172.82,    303.96,    263.36
197510,     79.45,    196.42,    240.48,     58.43,    128.62,    204.41,    207.21,    272.09,     31.65,    103.98,    137.22,    119.38,    262.23,    154.10,    255.65,    161.40,    290.97,    259.03
197511,     84.39,    209.89,    252.41,     61.49,    137.91,    217.91,    222.20,    283.95,     33.26,    109.37,    147.37,    127.73,    282.80,    161.27,    273.79,    173.28,    303.77,    270.24
197512,     87.79,    215.88,    258.31,     63.69,    143.34,    224.36,    227.21,    291.24,     34.71,    112.74,    154.41,    131.50,    293.13,    164.39,    281.38,    176.00,    313.86,    275.50
197601,     86.45,    214.17,    254.97,     63.00,    140.55,    224.38,    223.85,    287.57,     34.59,    110.85,    151.44,    128.95,    293.43,    163.82,    277.04,    173.41,    308.47,    272.98
197602,     97.44,    241.48,    286.57,     71.13,    159.53,    250.77,    253.81,    322.48,     39.77,    124.00,    170.44,    147.88,    325.13,    185.99,    313.88,    196.86,    343.82,    307.54
197603,    100.28,    241.70,    284.33,     73.45,    162.11,    252.06,    252.51,    319.43,     42.51,    125.64,    174.54,    148.84,    329.86,    184.29,    311.11,    196.95,    337.47,    306.78
197604,    103.53,    245.78,    295.17,     75.82,    167.02,    258.02,    255.87,    332.37,     43.83,    130.10,    180.04,    153.12,    337.86,    188.71,    311.55,    202.92,    353.63,    317.37
197605,    101.04,    246.27,    290.11,     74.55,    163.57,    258.88,    254.63,    326.43,     42.42,    128.96,    173.87,    152.52,    339.05,    189.06,    312.26,    200.17,    344.77,    313.46
197606,     97.73,    240.48,    290.29,     72.27,    159.03,    252.20,    251.29,    326.63,     40.55,    125.95,    167.94,    149.46,    327.26,    186.85,    305.43,    199.98,    339.35,    317.64
197607,     98.42,    231.80,    313.99,     77.53,    181.63,    239.64,    312.95,    293.84,     40.47,    138.65,    165.94,    197.07,    265.50,    215.37,    251.49,    364.22,    210.48,    356.02
197608,     98.67,    230.79,    311.55,     78.15,    180.54,    239.56,    310.54,    291.09,     42.07,    137.37,    164.82,    196.11,    267.21,    213.53,    248.24,    362.33,    209.34,    352.17
197609,     98.61,    230.27,    308.30,     78.56,    179.77,    239.70,    308.81,    287.04,     41.71,    138.65,    163.00,    196.38,    271.80,    209.68,    245.57,    361.04,    203.96,    348.94
197610,    100.54,    235.76,    316.60,     79.61,    184.61,    245.04,    315.65,    295.66,     42.32,    140.49,    167.60,    201.51,    278.81,    213.45,    251.69,    368.48,    208.49,    360.43
197611,     98.52,    232.30,    308.34,     78.16,    180.25,    241.88,    309.94,    287.26,     41.53,    138.00,    163.43,    197.01,    276.25,    209.73,    248.59,    360.44,    203.51,    349.17
197612,    100.59,    233.33,    305.43,     80.34,    182.32,    242.06,    308.86,    284.52,     42.72,    141.49,    165.16,    199.37,    281.78,    205.14,    250.27,    357.19,    207.18,    341.60
197701,    106.71,    247.39,    323.80,     84.71,    194.84,    256.72,    324.85,    303.04,     44.60,    149.36,    176.76,    212.75,    292.49,    223.49,    263.84,    374.82,    220.41,    363.62
197702,    102.68,    239.38,    308.77,     81.19,    190.43,    249.27,    304.96,    291.73,     42.95,    142.64,    170.96,    209.71,    284.75,    216.20,    249.26,    350.56,    208.50,    352.37
197703,    100.69,    235.01,    301.59,     79.79,    184.59,    247.04,    297.70,    285.25,     41.97,    140.36,    166.94,    202.08,    283.63,    213.07,    243.83,    341.64,    202.97,    345.31
197704,    100.32,    231.38,    298.01,     79.63,    182.59,    244.27,    289.79,    283.89,     41.85,    139.94,    165.79,    199.23,    280.77,    210.37,    237.43,    332.63,    203.95,    341.93
197705,    103.04,    232.90,    297.85,     82.02,    185.69,    245.54,    289.41,    284.02,     43.69,    143.22,    169.21,    202.06,    278.67,    214.68,    238.03,    331.70,    207.99,    338.93
197706,    100.81,    230.06,    291.73,     80.33,    182.82,    244.04,    281.93,    278.73,     42.79,    139.97,    165.50,    199.92,    276.17,    214.03,    231.47,    323.44,    207.85,    329.89
197707,    116.22,    233.81,    293.81,     98.91,    182.69,    234.27,    290.50,    291.52,     46.18,    191.33,    175.30,    189.20,    283.79,    181.55,    280.29,    298.90,    297.42,    287.29
197708,    114.01,    231.25,    290.93,     96.06,    182.91,    232.04,    287.03,    287.86,     44.74,    186.11,    175.38,    189.54,    281.36,    179.69,    274.00,    297.80,    292.37,    284.63
197709,    111.52,    226.62,    286.60,     94.45,    177.55,    226.59,    285.70,    281.82,     43.34,    184.09,    169.90,    184.30,    274.18,    176.08,    271.66,    297.30,    286.55,    278.47
197710,    110.57,    227.62,    287.01,     93.11,    177.89,    229.12,    285.05,    282.32,     43.11,    180.22,    170.06,    184.80,    278.77,    176.08,    269.98,    297.53,    287.15,    278.89
197711,    106.47,    217.68,    275.75,     89.46,    170.91,    219.39,    272.38,    271.85,     40.58,    174.50,    164.56,    176.51,    266.39,    169.34,    257.76,    284.50,    274.04,    270.30
197712,    111.49,    227.42,    284.22,     93.94,    178.87,    228.38,    282.60,    280.23,     43.33,    181.94,    171.67,    185.21,    275.00,    178.39,    269.85,    293.12,    284.27,    277.39
197801,    111.81,    228.84,    287.96,     94.08,    179.55,    230.67,    283.66,    284.93,     43.28,    183.43,    172.29,    185.93,    279.21,    179.26,    270.30,    294.71,    289.49,    281.75
197802,    106.57,    216.64,    270.12,     89.79,    171.10,    218.63,    264.82,    268.48,     41.59,    175.00,    163.71,    177.58,    265.45,    168.88,    253.96,    273.77,    271.82,    266.15
197803,    104.67,    214.82,    264.23,     87.97,    169.52,    218.63,    259.16,    262.20,     41.02,    171.68,    161.58,    176.50,    266.08,    167.87,    247.54,    268.78,    265.44,    259.94
197804,    108.42,    223.11,    271.35,     91.00,    175.72,    225.74,    270.05,    268.35,     43.72,    175.28,    167.79,    182.71,    274.36,    173.20,    260.34,    278.06,    271.93,    265.84
197805,    115.84,    240.62,    299.89,     98.49,    186.34,    240.16,    298.97,    296.29,     47.71,    188.81,    174.97,    196.42,    291.28,    184.89,    288.04,    307.93,    297.69,    295.29
197806,    118.57,    244.46,    306.10,    101.14,    190.08,    243.23,    305.36,    301.81,     48.98,    194.57,    178.34,    200.44,    291.18,    191.20,    292.90,    315.59,    303.79,    300.37
197807,    114.57,    261.25,    282.87,     96.96,    233.84,    211.40,    283.46,    289.97,     47.36,    196.33,    163.66,    314.95,    210.25,    212.55,    301.78,    266.05,    325.80,    266.11
197808,    120.86,    275.78,    300.88,    101.78,    245.79,    223.75,    300.37,    309.57,     50.35,    203.73,    174.28,    328.03,    222.05,    225.48,    321.42,    280.33,    344.91,    286.03
197809,    124.45,    285.46,    315.40,    105.44,    253.26,    231.95,    313.53,    323.49,     53.23,    208.16,    177.71,    339.96,    229.26,    234.71,    331.69,    296.21,    360.93,    298.53
197810,    123.88,    282.85,    312.32,    105.28,    252.67,    229.19,    309.99,    319.47,     54.47,    204.65,    175.61,    341.38,    225.40,    233.11,    325.27,    295.41,    358.86,    293.05
197811,    107.37,    252.32,    278.73,     90.59,    227.30,    201.34,    275.82,    285.46,     45.34,    179.46,    153.93,    311.52,    197.39,    205.41,    289.51,    262.83,    320.67,    261.83
197812,    111.19,    259.39,    286.78,     93.39,    234.51,    206.89,    283.33,    294.41,     46.59,    184.90,    160.40,    319.62,    202.53,    211.41,    298.63,    268.89,    328.47,    271.27
197901,    111.07,    262.11,    295.54,     92.75,    236.06,    209.74,    286.69,    305.47,     46.65,    183.00,    161.72,    321.55,    204.82,    214.82,    302.00,    272.27,    337.78,    283.50
197902,    119.14,    273.77,    308.08,    101.16,    247.17,    220.75,    297.92,    318.00,     52.10,    197.62,    169.00,    337.17,    214.84,    226.83,    311.71,    284.83,    346.22,    298.65
197903,    115.29,    263.59,    296.30,     98.34,    238.99,    211.24,    286.67,    305.87,     50.82,    191.93,    162.30,    327.06,    205.56,    217.13,    300.14,    273.89,    333.88,    286.70
197904,    123.09,    279.56,    316.98,    105.15,    250.04,    227.12,    305.14,    327.77,     55.54,    202.67,    172.80,    338.50,    221.29,    233.09,    319.27,    291.70,    356.25,    308.30
197905,    121.93,    281.28,    321.13,    104.32,    246.56,    229.61,    310.44,    331.94,     55.42,    200.45,    170.54,    334.18,    223.25,    236.13,    325.94,    295.79,    358.80,    313.61
197906,    120.79,    275.78,    313.93,    103.47,    243.36,    225.61,    301.87,    324.98,     55.60,    196.82,    168.20,    330.63,    220.17,    231.14,    316.35,    288.28,    351.72,    306.83
197907,    124.26,    289.13,    310.24,    105.37,    257.37,    267.79,    323.83,    294.92,     69.68,    165.84,    187.59,    320.89,    284.32,    254.27,    296.86,    351.48,    334.05,    267.51
197908,    126.98,    295.81,    314.08,    107.57,    262.20,    272.50,    334.01,    297.03,     71.74,    167.79,    191.76,    327.08,    288.66,    259.23,    308.45,    360.06,    339.53,    267.02
197909,    132.77,    313.62,    332.78,    112.56,    271.02,    293.56,    355.72,    313.84,     75.86,    175.00,    199.49,    337.30,    307.75,    281.88,    328.14,    383.75,    359.22,    281.67
197910,    131.41,    312.31,    334.71,    110.47,    269.37,    294.18,    356.14,    315.23,     74.86,    170.93,    200.26,    333.39,    308.80,    282.19,    325.72,    387.16,    363.83,    280.80
197911,    120.29,    290.05,    313.06,    101.03,    249.76,    273.34,    332.95,    293.79,     67.25,    158.48,    183.80,    310.47,    286.97,    262.13,    301.45,    364.87,    342.05,    259.33
197912,    128.18,    305.97,    329.06,    107.68,    262.37,    290.69,    348.32,    310.31,     71.27,    169.54,    195.63,    323.96,    305.66,    278.38,    317.31,    379.44,    361.04,    274.22
198001,    131.57,    315.48,    337.63,    110.33,    267.72,    301.32,    358.62,    319.06,     74.83,    170.84,    201.50,    328.80,    314.86,    290.14,    329.54,    387.60,    372.32,    281.04
198002,    140.14,    333.19,    359.56,    117.56,    277.53,    323.28,    382.59,    338.88,     80.99,    179.48,    213.96,    336.33,    333.22,    315.02,    349.90,    414.97,    394.07,    299.54
198003,    138.49,    327.52,    358.46,    116.09,    276.00,    319.38,    374.36,    338.42,     81.28,    174.64,    211.65,    335.15,    328.37,    311.91,    335.77,    412.07,    407.45,    289.35
198004,    120.10,    294.05,    316.69,    100.35,    248.56,    280.75,    337.84,    296.92,     67.45,    155.41,    183.92,    308.70,    292.38,    271.09,    305.33,    369.50,    359.01,    252.71
198005,    127.64,    309.14,    330.57,    106.30,    264.70,    296.29,    352.45,    308.39,     70.70,    165.53,    196.20,    328.40,    311.67,    283.60,    314.35,    389.42,    380.51,    257.41
198006,    135.48,    325.88,    348.16,    113.46,    277.95,    312.64,    373.14,    323.56,     75.48,    176.00,    205.58,    345.68,    329.26,    298.99,    331.44,    413.48,    400.81,    269.00
